ID,code,description,startTime,filedTime,processTimeInMs,participantId,workerId,group,workshopCode,workshopDate,scenarioCode,modelElementCode,modelElementLabel,defectType,trueDefectCode,trueDefectDescription,trueDefectType,trueDefectSeverity,interpretation
7912,I1733363542W44573977," ",2018-05-23T11:46:44Z,2018-05-23T11:47:37Z,53000,01525664,44573977,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,SUPERFLUOUS_EME,,,,,4353
7913,I1733363542W44573988," ",2018-05-23T11:47:35Z,2018-05-23T11:47:55Z,20000,01525408,44573988,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,NO_DEFECT,,,,,4353
7914,I1733363542W44573975," ",2018-05-23T11:47:54Z,2018-05-23T11:48:10Z,16000,01526013,44573975,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,SUPERFLUOUS_EME,,,,,4353
7915,I1733363542W44573974," ",2018-05-23T11:47:18Z,2018-05-23T11:48:11Z,53000,01417912,44573974,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,NO_DEFECT,,,,,4353
7916,I1733363542W44573991," ",2018-05-23T11:47:31Z,2018-05-23T11:48:18Z,47000,01529872,44573991,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,SUPERFLUOUS_EME,,,,,4353
7917,I1733363542W44573992," ",2018-05-23T11:48:05Z,2018-05-23T11:48:21Z,16000,01527932,44573992,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,SUPERFLUOUS_EME,,,,,4353
7918,I1733363542W44573978," ",2018-05-23T11:48:01Z,2018-05-23T11:48:34Z,33000,01529059,44573978,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,NO_DEFECT,,,,,4353
7919,I1733363542W44573980," ",2018-05-23T11:49:19Z,2018-05-23T11:49:37Z,18000,01525403,44573980,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,NO_DEFECT,,,,,4353
7920,I1733363542W44573979," ",2018-05-23T11:50:42Z,2018-05-23T11:51:45Z,63000,1227137,44573979,B,WS1,2018-05-23,Sc7,DS31_Gr1_EME06_Ent,recipe,SUPERFLUOUS_EME,,,,,4353
7921,I1733363543W44580778," ",2018-05-26T11:53:52Z,2018-05-26T11:54:17Z,25000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7922,I1733363543W44580766," ",2018-05-26T11:55:55Z,2018-05-26T11:56:30Z,35000,01428195,44580766,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7923,I1733363543W44609602," ",2018-06-09T11:49:12Z,2018-06-09T11:49:29Z,17000,01529243,44609602,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7924,I1733363543W44609593," ",2018-06-09T11:49:19Z,2018-06-09T11:49:30Z,11000,01526015,44609593,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7925,I1733363543W44609583," ",2018-06-09T11:49:26Z,2018-06-09T11:49:48Z,22000,01553105,44609583,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,SUPERFLUOUS_EME,,,,,4353
7926,I1733363543W44609586," ",2018-06-09T11:49:32Z,2018-06-09T11:49:50Z,18000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7927,I1733363543W44609594," ",2018-06-09T11:49:38Z,2018-06-09T11:49:52Z,14000,01426086,44609594,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,WRONG_KEY,,,,,4353
7928,I1733363543W44151172," ",2018-06-09T11:50:12Z,2018-06-09T11:50:31Z,19000,00827622,44151172,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7929,I1733363543W44609582," ",2018-06-09T11:49:51Z,2018-06-09T11:51:02Z,71000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,SUPERFLUOUS_EME,,,,,4353
7930,I1733363543W44609588," ",2018-06-09T11:51:00Z,2018-06-09T11:51:13Z,13000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME28_EntA,recipe.name,NO_DEFECT,,,,,4353
7931,I1733363544W44572562," ",2018-05-25T11:56:27Z,2018-05-25T11:56:40Z,13000,01226737,44572562,B,WS2,2018-05-25,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7932,I1733363544W44580778," ",2018-05-26T11:48:32Z,2018-05-26T11:48:55Z,23000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,SUPERFLUOUS_EME,,,,,4353
7933,I1733363544W44580770," ",2018-05-26T11:48:50Z,2018-05-26T11:49:08Z,18000,01429249,44580770,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7934,I1733363544W44580766," ",2018-05-26T11:49:14Z,2018-05-26T11:49:58Z,44000,01428195,44580766,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7935,I1733363544W44580775," ",2018-05-26T11:49:17Z,2018-05-26T11:50:13Z,56000,01426436,44580775,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7936,I1733363544W44580760," ",2018-05-26T11:50:10Z,2018-05-26T11:50:23Z,13000,01634073,44580760,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7937,I1733363544W44580759," ",2018-05-26T11:51:27Z,2018-05-26T11:52:30Z,63000,00304071,44580759,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,SUPERFLUOUS_EME,,,,,4353
7938,I1733363544W44580762," ",2018-05-26T11:51:29Z,2018-05-26T11:52:47Z,78000,01525084,44580762,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7939,I1733363544W44580761," ",2018-05-26T11:53:17Z,2018-05-26T11:54:22Z,65000,1429462,44580761,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,SUPERFLUOUS_EME,,,,,4353
7940,I1733363544W44580782," ",2018-05-26T11:55:17Z,2018-05-26T11:56:56Z,99000,9471257,44580782,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME30_EntA,recipe.numberOfPortions,NO_DEFECT,,,,,4353
7941,I1733363545W44580778," ",2018-05-26T11:55:50Z,2018-05-26T11:56:02Z,12000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),NO_DEFECT,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7942,I1733363545W44609586," ",2018-06-09T11:52:04Z,2018-06-09T11:52:20Z,16000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),NO_DEFECT,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7943,I1733363545W44609602,"statt (0..n) -> (0..n) ist im model: (0..n) -> (0..1) ",2018-06-09T11:52:01Z,2018-06-09T11:52:48Z,47000,01529243,44609602,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),WRONG_RELM,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7944,I1733363545W44609583," ",2018-06-09T11:52:11Z,2018-06-09T11:52:48Z,37000,01553105,44609583,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),SUPERFLUOUS_EME,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7945,I1733363545W44609588,"(recipe(0..1) + isPartialRecipeOf + recipe(0..n)) ",2018-06-09T11:52:34Z,2018-06-09T11:53:08Z,34000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),WRONG_RELM,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7946,I1733363545W44609594,"the EER says 0..1 instead of 0..n on one end ",2018-06-09T11:52:09Z,2018-06-09T11:53:28Z,79000,01426086,44609594,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),WRONG_RELM,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7947,I1733363545W44609593," ",2018-06-09T11:52:44Z,2018-06-09T11:54:02Z,78000,01526015,44609593,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),NO_DEFECT,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7948,I1733363545W44609582," ",2018-06-09T11:54:30Z,2018-06-09T11:54:45Z,15000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),MISSING,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7949,I1733363545W44151172,"Multiplicicty is  	(recipe(0..n) + isPartialRecipeOf + recipe(0..n)) . Multiplicity should be  	(recipe(1..n) + isPartialRecipeOf + recipe(0..n)) ",2018-06-09T11:54:12Z,2018-06-09T11:54:56Z,44000,00827622,44151172,B,WS4,2018-06-09,Sc7,DS31_Gr1_EME73_RelM,(recipe(0..n) + isPartialRecipeOf + recipe(0..n)),WRONG_RELM,D43,"Relationship Recipe-recipe: multiplicity should be recipe(0..n), not recipe(0..1).",WRONG_RELM,B,4353
7950,I1733363546W44580778," ",2018-05-26T11:50:24Z,2018-05-26T11:50:38Z,14000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7951,I1733363546W44580770," ",2018-05-26T11:51:16Z,2018-05-26T11:51:27Z,11000,01429249,44580770,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7952,I1733363546W44580766," ",2018-05-26T11:51:10Z,2018-05-26T11:51:30Z,20000,01428195,44580766,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7953,I1733363546W44580760," ",2018-05-26T11:51:37Z,2018-05-26T11:52:12Z,35000,01634073,44580760,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7954,I1733363546W44580775," ",2018-05-26T11:52:43Z,2018-05-26T11:53:02Z,19000,01426436,44580775,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7955,I1733363546W44580759," ",2018-05-26T11:54:46Z,2018-05-26T11:55:22Z,36000,00304071,44580759,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,SUPERFLUOUS_EME,,,,,4353
7956,I1733363546W44609588," ",2018-06-09T11:44:48Z,2018-06-09T11:45:04Z,16000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7957,I1733363546W44609582," ",2018-06-09T11:45:12Z,2018-06-09T11:45:48Z,36000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7958,I1733363546W44609586," ",2018-06-09T11:44:30Z,2018-06-09T11:45:58Z,88000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,NO_DEFECT,,,,,4353
7959,I1733363546W44609594," ",2018-06-09T11:44:24Z,2018-06-09T11:47:42Z,198000,01426086,44609594,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME16_EntA,ingredient.name,WRONG_KEY,,,,,4353
7960,I1733363547W44580778," ",2018-05-26T11:55:38Z,2018-05-26T11:55:49Z,11000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,SUPERFLUOUS_EME,,,,,4353
7961,I1733363547W44609602," ",2018-06-09T11:51:37Z,2018-06-09T11:52:00Z,23000,01529243,44609602,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7962,I1733363547W44609586," ",2018-06-09T11:51:49Z,2018-06-09T11:52:03Z,14000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,SUPERFLUOUS_EME,,,,,4353
7963,I1733363547W44609594," ",2018-06-09T11:51:52Z,2018-06-09T11:52:08Z,16000,01426086,44609594,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7964,I1733363547W44609583," ",2018-06-09T11:51:51Z,2018-06-09T11:52:10Z,19000,01553105,44609583,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7965,I1733363547W44609588," ",2018-06-09T11:52:21Z,2018-06-09T11:52:33Z,12000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7966,I1733363547W44609593," ",2018-06-09T11:52:31Z,2018-06-09T11:52:43Z,12000,01526015,44609593,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7967,I1733363547W44151172," ",2018-06-09T11:53:56Z,2018-06-09T11:54:10Z,14000,00827622,44151172,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,NO_DEFECT,,,,,4353
7968,I1733363547W44609582," ",2018-06-09T11:54:00Z,2018-06-09T11:54:28Z,28000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS41_Gr1_EME17_EntA,ingredient.unit,SUPERFLUOUS_EME,,,,,4353
7969,I1733363548W44573971," ",2018-05-23T11:47:56Z,2018-05-23T11:48:25Z,29000,01501940,44573971,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,SUPERFLUOUS_EME,,,,,4353
7970,I1733363548W44573974," ",2018-05-23T11:49:22Z,2018-05-23T11:49:41Z,19000,01417912,44573974,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7971,I1733363548W44573988," ",2018-05-23T11:49:41Z,2018-05-23T11:49:56Z,15000,01525408,44573988,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,MISSING,,,,,4353
7972,I1733363548W44573977," ",2018-05-23T11:49:48Z,2018-05-23T11:50:03Z,15000,01525664,44573977,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,SUPERFLUOUS_EME,,,,,4353
7973,I1733363548W44573978," ",2018-05-23T11:50:20Z,2018-05-23T11:50:36Z,16000,01529059,44573978,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7974,I1733363548W44573975," ",2018-05-23T11:50:11Z,2018-05-23T11:50:36Z,25000,01526013,44573975,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7975,I1733363548W44573992," ",2018-05-23T11:51:11Z,2018-05-23T11:51:30Z,19000,01527932,44573992,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7976,I1733363548W44573991," ",2018-05-23T11:51:10Z,2018-05-23T11:52:20Z,70000,01529872,44573991,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,SUPERFLUOUS_SYN,,,,,4353
7977,I1733363548W44573980," ",2018-05-23T11:52:07Z,2018-05-23T11:53:32Z,85000,01525403,44573980,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7978,I1733363548W44573979," ",2018-05-23T11:53:49Z,2018-05-23T11:55:29Z,100000,1227137,44573979,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME47_RelA,(ingredient + isProcuredBy + shoppingTour).amount,NO_DEFECT,,,,,4353
7979,I1733363549W44573971," ",2018-05-23T11:46:30Z,2018-05-23T11:47:00Z,30000,01501940,44573971,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,SUPERFLUOUS_EME,,,,,4353
7980,I1733363549W44573977," ",2018-05-23T11:47:38Z,2018-05-23T11:48:26Z,48000,01525664,44573977,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7981,I1733363549W44573988," ",2018-05-23T11:47:57Z,2018-05-23T11:48:36Z,39000,01525408,44573988,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7982,I1733363549W44573974," ",2018-05-23T11:48:12Z,2018-05-23T11:48:41Z,29000,01417912,44573974,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,MISSING,,,,,4353
7983,I1733363549W44573978," ",2018-05-23T11:48:36Z,2018-05-23T11:48:56Z,20000,01529059,44573978,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,MISSING,,,,,4353
7984,I1733363549W44573975," ",2018-05-23T11:48:11Z,2018-05-23T11:49:00Z,49000,01526013,44573975,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7985,I1733363549W44573992," ",2018-05-23T11:48:22Z,2018-05-23T11:49:06Z,44000,01527932,44573992,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7986,I1733363549W44573991," ",2018-05-23T11:48:19Z,2018-05-23T11:49:40Z,81000,01529872,44573991,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,SUPERFLUOUS_SYN,,,,,4353
7987,I1733363549W44573980," ",2018-05-23T11:49:38Z,2018-05-23T11:51:23Z,105000,01525403,44573980,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7988,I1733363549W44573979," ",2018-05-23T11:51:46Z,2018-05-23T11:52:18Z,32000,1227137,44573979,B,WS1,2018-05-23,Sc7,DS41_Gr1_EME48_RelA,(ingredient + isProcuredBy + shoppingTour).pricePerUnit,NO_DEFECT,,,,,4353
7989,I1733363550W44580778," ",2018-05-26T11:50:39Z,2018-05-26T11:50:56Z,17000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7990,I1733363550W44580770," ",2018-05-26T11:51:28Z,2018-05-26T11:51:56Z,28000,01429249,44580770,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7991,I1733363550W44580766," ",2018-05-26T11:51:31Z,2018-05-26T11:52:10Z,39000,01428195,44580766,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7992,I1733363550W44580760," multiplicity should be (invoice(1) + belongsTo + order(1))",2018-05-26T11:52:14Z,2018-05-26T11:53:05Z,51000,01634073,44580760,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),WRONG,,,,,4353
7993,I1733363550W44580775," ",2018-05-26T11:53:03Z,2018-05-26T11:54:06Z,63000,01426436,44580775,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7994,I1733363550W44580759," ",2018-05-26T11:55:23Z,2018-05-26T11:56:08Z,45000,00304071,44580759,B,WS3,2018-05-26,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7995,I1733363550W44609588," ",2018-06-09T11:45:05Z,2018-06-09T11:45:34Z,29000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7996,I1733363550W44609602," ",2018-06-09T11:45:22Z,2018-06-09T11:45:59Z,37000,01529243,44609602,B,WS4,2018-06-09,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7997,I1733363550W44609582," ",2018-06-09T11:45:49Z,2018-06-09T11:46:07Z,18000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7998,I1733363550W44609586," ",2018-06-09T11:45:59Z,2018-06-09T11:46:16Z,17000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7999,I1733363551W44580778," ",2018-05-26T11:54:55Z,2018-05-26T11:55:09Z,14000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME25_EntA,order.forDate,SUPERFLUOUS_EME,,,,,4353
8000,I1733363551W44609602," ",2018-06-09T11:50:24Z,2018-06-09T11:50:49Z,25000,01529243,44609602,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,SUPERFLUOUS_EME,,,,,4353
8001,I1733363551W44609586," ",2018-06-09T11:50:46Z,2018-06-09T11:51:02Z,16000,01328099,44609586,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
8002,I1733363551W44609583," ",2018-06-09T11:50:47Z,2018-06-09T11:51:11Z,24000,01553105,44609583,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
8003,I1733363551W44609594," ",2018-06-09T11:51:02Z,2018-06-09T11:51:19Z,17000,01426086,44609594,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
8004,I1733363551W44609593," ",2018-06-09T11:51:14Z,2018-06-09T11:51:49Z,35000,01526015,44609593,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,SUPERFLUOUS_EME,,,,,4353
8005,I1733363551W44609588," ",2018-06-09T11:51:49Z,2018-06-09T11:52:01Z,12000,01427944,44609588,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
8006,I1733363551W44151172," ",2018-06-09T11:52:13Z,2018-06-09T11:52:35Z,22000,00827622,44151172,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
8007,I1733363551W44609582," ",2018-06-09T11:52:21Z,2018-06-09T11:53:26Z,65000,01427727,44609582,B,WS4,2018-06-09,Sc7,DS52_Gr1_EME25_EntA,order.forDate,SUPERFLUOUS_EME,,,,,4353
8008,I1733363552W44578765," ",2018-05-25T11:46:20Z,2018-05-25T11:46:44Z,24000,01327702,44578765,B,WS2,2018-05-25,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8009,I1733363552W44572562," ",2018-05-25T11:54:52Z,2018-05-25T11:55:24Z,32000,01226737,44572562,B,WS2,2018-05-25,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8010,I1733363552W44578768," ",2018-05-25T11:56:33Z,2018-05-25T11:57:23Z,50000,01525326,44578768,B,WS2,2018-05-25,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),SUPERFLUOUS_EME,,,,,4353
8011,I1733363552W44580770," ",2018-05-26T11:46:28Z,2018-05-26T11:47:38Z,70000,01429249,44580770,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8012,I1733363552W44580778," ",2018-05-26T11:47:24Z,2018-05-26T11:47:49Z,25000,1329436,44580778,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),SUPERFLUOUS_EME,,,,,4353
8013,I1733363552W44580766," ",2018-05-26T11:46:41Z,2018-05-26T11:47:59Z,78000,01428195,44580766,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8014,I1733363552W44580775," ",2018-05-26T11:47:43Z,2018-05-26T11:48:25Z,42000,01426436,44580775,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8015,I1733363552W44580762," ",2018-05-26T11:47:07Z,2018-05-26T11:48:48Z,101000,01525084,44580762,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8016,I1733363552W44580750," ",2018-05-26T11:47:23Z,2018-05-26T11:49:46Z,143000,01526400,44580750,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),NO_DEFECT,,,,,4353
8017,I1733363552W44580759," ",2018-05-26T11:47:29Z,2018-05-26T11:50:13Z,164000,00304071,44580759,B,WS3,2018-05-26,Sc7,DS52_Gr1_EME67_RelM,(invoice(0..n) + belongsTo + order(0..1)),SUPERFLUOUS_EME,,,,,4353
8018,I1733363553W44573988," ",2018-05-23T11:54:13Z,2018-05-23T11:54:31Z,18000,01525408,44573988,B,WS1,2018-05-23,Sc7,DS61_Gr1_EME55_Rel,(invoice + invoicedFoodItem + foodItem),NO_DEFECT,D33,Relationship invoiced_food_item is missing.,MISSING,A,4353
